GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.75763039759764,35.73223168443311,shrub,0.65,1.5,10.2,1.4
136.75856043582272,35.732231736442714,shrub,0.7,3.0,10.6,1.4
136.75949032114923,35.73223168839232,shrub,1.17,5.4,1.7,2.4
136.76042033473908,35.732231736172764,tree,3.74,6.8,1.6,NA
136.76135025533495,35.732231733923214,tree,3.34,5.8,1.6,NA
136.7622801156305,35.732231680383926,shrub,0.65,0.5,2.6,1.7
136.7632101004284,35.732231708368325,tree,4.06,2.9,1.8,NA
136.7641399809243,35.73223167561488,shrub,1.14,0.5,2.3,2.4
136.76506999194388,35.73223171970606,tree,4.43,0.5,2.3,NA
136.76599996466112,35.732231727444514,tree,4.82,2.1,2.6,NA
136.76692989552862,35.73223171970606,shrub,1.17,2.7,1.7,2.3
136.76785977540388,35.73223169181164,shrub,1.14,5.6,2.0,2.2
136.76878970803338,35.732231685872826,shrub,0.99,9.7,2.2,2.4
136.76971967187245,35.73223171421716,tree,5.07,3.9,2.0,NA
136.77064956653368,35.73223168578284,shrub,1.04,6.5,1.9,2.2
136.77157951751093,35.73223167480504,shrub,1.96,5.2,1.0,2.3
136.77250952969897,35.73223171583683,shrub,0.57,5.2,9.7,1.5
136.77343940898416,35.73223169082184,shrub,1.29,7.1,2.5,2.3
136.7743694464077,35.732231736172764,shrub,1.78,4.3,0.8,2.3
136.77529931661687,35.73223169118176,shrub,1.93,1.6,1.1,2.2
136.77622925381195,35.732231698920216,shrub,0.69,0.5,2.7,1.5
136.7771592359157,35.73223172159568,shrub,1.72,1.9,1.6,2.3
136.77808914759694,35.73223171808638,shrub,1.34,5.2,1.9,2.5
136.77901902107013,35.73223167525495,shrub,1.29,1.0,2.3,2.4
136.7799490721517,35.732231725914815,shrub,1.81,2.8,0.7,2.3
136.78087890295447,35.732231672285536,tree,4.69,3.0,0.8,NA
136.78180893323213,35.73223173338332,tree,5.64,1.9,1.0,NA
136.78273889365812,35.73223173815237,shrub,1.21,4.0,2.3,2.2
136.7836688010336,35.73223170629874,shrub,0.69,0.5,2.5,1.6
136.78459878125437,35.73223174031194,shrub,0.7,3.1,10.6,1.5
136.7855286354594,35.732231673635276,shrub,0.73,7.9,10.2,1.5
136.78645854169247,35.73223167597481,shrub,1.99,3.3,2.0,2.2
136.78738859681425,35.732231730143965,tree,3.98,1.5,0.9,NA
136.78831849950987,35.73223171070786,shrub,0.77,2.4,10.4,1.6
136.78924846452082,35.732231714667066,shrub,0.64,0.5,11.0,1.4
136.79017838145776,35.732231708548284,shrub,0.59,0.5,9.7,1.5
136.79110830583335,35.73223169658068,shrub,0.64,7.4,10.1,1.6
136.79203822652,35.732231677504494,shrub,1.87,4.6,1.5,2.4
136.79296817763355,35.732231707648474,shrub,0.69,0.5,10.2,1.6
136.79389814257067,35.732231697390525,shrub,0.72,0.5,3.4,1.7
136.79482799999695,35.73223167408518,shrub,0.83,1.8,9.9,1.8
136.79575802973537,35.73223170206958,shrub,1.17,0.5,1.5,2.1
136.75892898562174,35.73298788590282,shrub,1.92,0.5,2.0,2.4
136.75985892897214,35.732987887702464,shrub,1.28,0.5,3.1,2.1
136.76078887931877,35.73298788410318,shrub,1.15,1.5,1.4,2.2
136.7617187853696,35.73298785773845,shrub,1.68,2.4,0.8,2.2
136.76264878389864,35.73298788374325,shrub,0.65,0.5,10.6,1.5
136.76357861820455,35.73298784028195,shrub,1.21,10.8,1.3,2.1
136.7645086577791,35.73298787375525,shrub,1.67,0.5,1.3,2.3
136.76543856760975,35.73298785809838,shrub,1.92,0.5,1.0,2.3
136.76636845600035,35.73298783092382,shrub,1.34,1.5,2.8,2.3
136.76729846313546,35.7329878580084,shrub,1.13,2.3,2.0,2.4
136.768228384606,35.732987832633476,shrub,1.76,1.3,1.1,2.2
136.7691583414841,35.732987843341334,shrub,1.82,4.9,0.8,2.4
136.77008833284629,35.732987873935215,shrub,1.07,4.3,1.9,2.3
136.77101822250413,35.73298783506299,tree,5.26,3.8,1.0,NA
136.77194822928865,35.73298785665867,tree,4.81,3.3,3.0,NA
136.7728781424094,35.732987837312535,tree,4.97,2.2,2.4,NA
136.77380806872185,35.7329878329934,shrub,1.23,8.1,2.4,2.3
136.7747380900229,35.73298787573486,shrub,1.2,9.4,2.1,2.3
136.77566805683236,35.7329878779844,shrub,1.76,3.7,1.1,2.3
136.77659797961246,35.732987861427716,shrub,1.62,0.5,1.0,2.2
136.777527959613,35.732987873935215,tree,4.06,8.2,2.4,NA
136.77845786444712,35.732987871865625,tree,4.36,0.5,2.5,NA
136.77938784296776,35.73298787861428,shrub,0.66,1.6,3.2,1.5
136.78031777414984,35.73298786385723,shrub,1.95,0.5,1.7,2.3
136.7812477008802,35.73298784973006,shrub,0.55,3.3,10.2,1.6
136.78217761540475,35.73298783803239,tree,4.84,10.6,2.3,NA
136.78310765492418,35.73298788635273,shrub,0.68,0.5,4.1,1.8
136.78403752493463,35.7329878339832,shrub,1.6,1.5,1.3,2.3
136.78496753033025,35.732987870875824,shrub,0.79,0.5,11.1,1.4
136.7858974347629,35.732987853689266,shrub,1.75,3.9,0.8,2.2
136.78682742108236,35.732987869166166,shrub,0.66,4.9,10.7,1.5
136.78775734435845,35.73298786043791,shrub,0.65,4.4,11.1,1.5
136.7886873381904,35.73298787906418,shrub,0.57,0.5,10.7,1.7
136.78961726295742,35.73298785773845,tree,3.93,0.5,1.0,NA
136.79054716394938,35.73298782669466,shrub,1.84,0.5,1.9,2.4
136.79147713905016,35.73298785773845,shrub,0.72,2.2,10.3,1.5
136.79240714281607,35.73298787744451,shrub,1.3,0.5,3.0,2.2
136.79333709509746,35.73298787123576,shrub,0.52,1.7,3.1,1.6
136.79426694310325,35.73298782912418,shrub,0.74,2.4,3.7,1.7
136.79519696486182,35.732987860077984,shrub,0.58,4.3,10.5,1.6
136.79612694051357,35.73298788680264,shrub,0.69,0.5,10.4,1.6
136.79705686308372,35.73298786097781,shrub,0.71,0.5,10.5,1.5
136.7602273946675,35.73374398920216,shrub,1.78,3.3,1.2,2.2
136.76115736148145,35.73374399991002,shrub,1.74,6.3,1.4,2.3
136.7620873474133,35.73374399694062,shrub,0.59,3.4,3.3,1.7
136.76301729776546,35.73374400656869,shrub,1.44,0.5,2.0,2.2
136.7639472460526,35.73374398290342,shrub,1.45,1.5,2.1,2.1
136.76487723480554,35.733744002519494,shrub,0.77,4.2,9.6,1.6
136.7658072568523,35.73374404094181,shrub,0.58,0.5,10.2,1.4
136.76673710028876,35.73374398857228,tree,6.1,0.5,2.0,NA
136.7676671395672,35.733744029424116,shrub,1.31,7.0,1.5,2.2
136.76859704698066,35.73374399910018,tree,5.17,10.7,2.0,NA
136.7695270673574,35.73374404022195,shrub,1.26,8.4,2.1,2.2
136.77045700207768,35.73374402618476,shrub,0.67,0.5,10.6,1.7
136.77138695087893,35.733744011067785,tree,5.99,1.6,1.8,NA
136.772316857458,35.733743989022194,shrub,1.63,0.5,1.1,2.3
136.77324684657236,35.73374400233953,tree,5.73,7.1,1.7,NA
136.77417681417842,35.73374400944811,shrub,1.17,1.1,2.7,2.2
136.77510676695303,35.733743996580685,tree,5.3,1.1,2.5,NA
136.77603672691723,35.73374401025795,tree,4.73,4.6,3.4,NA
136.77696663937226,35.73374397507499,shrub,1.14,2.2,1.3,2.4
136.77789664667404,35.733744000269944,shrub,1.18,0.5,2.5,2.2
136.77882666253566,35.733744032123575,shrub,0.72,2.1,10.8,1.4
136.7797565492696,35.73374400773845,shrub,1.32,4.8,2.0,2.1
136.7806864807345,35.73374397795441,shrub,0.59,3.3,10.2,1.3
136.78161643365303,35.73374398830234,tree,4.51,4.6,2.5,NA
136.78254637058401,35.7337439794841,shrub,1.82,2.3,0.8,2.3
136.78347642758044,35.73374401421716,tree,4.6,3.5,0.6,NA
136.78440632511615,35.7337439945111,shrub,0.66,2.4,3.8,1.7
136.78533633036363,35.733744019346126,shrub,1.25,2.2,2.2,2.2
136.7862662454384,35.733743986592685,shrub,1.05,6.6,2.2,2.2
136.78719625884244,35.73374402474506,shrub,0.63,1.3,10.0,1.4
136.78812611824435,35.733743972465504,tree,3.64,5.6,2.8,NA
136.78905610706616,35.73374399289142,shrub,0.74,0.9,9.5,1.7
136.78998605041372,35.73374397363527,shrub,0.82,9.0,9.9,1.5
136.7909160928794,35.73374403347331,shrub,1.84,5.7,1.1,2.4
136.79184600833455,35.73374399379124,shrub,0.69,3.1,4.0,1.7
136.79277594483895,35.733743997030594,shrub,0.64,3.4,10.7,1.5
136.79370599123354,35.733744032933416,shrub,0.53,8.0,10.0,1.5
136.79463589302256,35.73374401718657,shrub,0.55,0.5,2.7,1.5
136.7955658756208,35.73374402825435,shrub,0.64,2.9,3.4,1.7
136.7964957784287,35.733743995770844,shrub,0.57,6.2,9.6,1.4
136.79742582389682,35.73374403680264,shrub,0.5,4.5,10.0,1.3
136.79835570108338,35.73374397993401,shrub,0.75,0.5,2.7,1.7
136.76152596426567,35.73450013785243,shrub,1.19,0.5,1.6,2.4
136.76245592850773,35.734500139472104,shrub,1.73,0.7,0.8,2.4
136.7633859219718,35.73450014973005,shrub,1.24,0.5,2.0,2.5
136.76431592542002,35.734500164577085,shrub,1.83,0.5,1.0,2.3
136.76524585257053,35.734500140281945,tree,6.0,7.9,1.8,NA
136.76617581117742,35.73450013488302,shrub,1.8,6.2,1.1,2.3
136.7671057509847,35.73450012633473,tree,6.38,1.6,1.4,NA
136.768035808688,35.7345001904919,shrub,1.0,4.4,3.0,2.1
136.76896579359055,35.73450017978404,shrub,1.68,0.5,1.6,2.2
136.76989572157188,35.73450017285543,shrub,1.12,1.3,2.5,2.3
136.7708257451073,35.73450019031194,shrub,1.22,5.2,1.4,2.4
136.77175558752833,35.734500135692855,shrub,1.05,4.7,2.1,2.2
136.77268554851776,35.734500132003596,shrub,1.25,6.0,2.1,2.3
136.77361551452154,35.73450012543491,shrub,1.17,2.5,1.6,2.3
136.77454559774256,35.734500186082784,shrub,1.85,2.2,1.2,2.3
136.77547556263636,35.73450018041392,shrub,1.18,0.5,2.5,2.2
136.7764055016551,35.734500175015,shrub,0.65,0.5,9.5,1.5
136.77733545360638,35.73450017321536,shrub,1.94,0.5,2.0,2.3
136.77826541627883,35.73450016934613,shrub,1.6,0.5,1.3,2.2
136.7791954603962,35.734500192921416,shrub,1.23,5.7,2.6,2.3
136.7801253788572,35.73450017078584,tree,5.51,1.6,1.7,NA
136.7810552661645,35.73450013038392,shrub,1.12,7.1,2.6,2.2
136.78198527139884,35.73450016340732,tree,4.13,2.5,1.4,NA
136.78291520496384,35.73450012822436,shrub,0.77,0.5,9.6,1.4
136.78384520698614,35.73450014082184,shrub,0.6,3.4,10.0,1.6
136.78477520578113,35.7345001844631,tree,5.0,8.8,1.3,NA
136.78570511196676,35.734500149190154,tree,6.58,4.5,1.4,NA
136.7866350838134,35.73450013713257,tree,5.91,6.3,2.8,NA
136.7875650750307,35.734500145500895,tree,5.17,3.6,3.0,NA
136.78849507810702,35.73450017114577,shrub,0.51,6.4,3.6,1.6
136.78942498198455,35.73450012615477,tree,4.0,4.9,2.4,NA
136.79035503253715,35.73450018968206,shrub,0.71,10.4,3.3,1.7
136.79128499154265,35.73450017852429,shrub,0.63,1.9,9.9,1.6
136.79221489040486,35.73450014730054,shrub,0.57,2.4,10.5,1.4
136.7931448951144,35.73450017447511,shrub,0.63,0.5,11.2,1.4
136.7940748304539,35.73450015359928,shrub,0.73,1.9,10.0,1.6
136.7950048530866,35.734500182123575,shrub,1.72,2.7,1.0,2.4
136.7959347872721,35.73450015638872,shrub,0.51,3.4,2.9,1.7
136.79686470622184,35.73450013254349,shrub,0.63,0.5,11.3,1.4
136.79779472175255,35.734500149460104,tree,4.8,7.4,2.2,NA
136.79872474822227,35.734500187432516,shrub,0.59,5.5,2.8,1.8
136.79965465337287,35.734500143701254,shrub,0.74,0.5,3.9,1.9
