GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.75763043246985,35.73223170080984,shrub,1.65,3.8,0.1,2.1
136.7585603944062,35.732231713677265,shrub,0.52,0.5,10.2,1.3
136.75949031826994,35.732231688842226,shrub,1.72,3.6,0.7,2.4
136.76042030259973,35.732231722225556,shrub,0.81,1.8,3.5,1.6
136.7613502673426,35.73223173131374,shrub,1.79,1.8,0.9,2.4
136.7622801792949,35.7322317170066,shrub,0.54,0.5,10.0,1.5
136.76321004000587,35.732231669316135,shrub,0.76,2.7,9.6,1.4
136.7641400927055,35.73223173194361,shrub,1.83,0.5,1.6,2.3
136.76506992413437,35.73223167435513,shrub,0.81,7.6,9.8,1.5
136.76599988808172,35.73223168317337,shrub,0.72,0.5,10.1,1.6
136.76692987652763,35.73223171727655,shrub,1.82,3.2,1.3,2.2
136.76785985177585,35.73223173815237,shrub,1.13,5.8,2.3,2.4
136.76878970681096,35.7322316919916,shrub,1.06,2.6,2.1,2.1
136.7697196867352,35.73223171655669,shrub,0.61,0.5,10.9,1.5
136.7706495726939,35.732231689112176,shrub,1.13,0.5,2.4,2.3
136.77157956216257,35.73223171259748,tree,6.63,7.4,2.8,NA
136.7725094288697,35.73223166904619,shrub,0.81,1.0,2.8,1.7
136.7734394209614,35.732231684973,tree,4.4,2.8,2.0,NA
136.77436932354777,35.73223167597481,shrub,0.86,6.2,9.9,1.6
136.7752993812099,35.732231734463106,shrub,1.86,0.5,1.6,2.2
136.7762291985307,35.73223167723455,tree,4.79,4.8,4.0,NA
136.77715917847013,35.732231703869225,shrub,0.67,2.0,10.0,1.5
136.77808916555847,35.732231720425915,shrub,0.74,0.5,10.4,1.5
136.77901904243146,35.732231679574085,shrub,0.86,0.5,9.4,1.4
136.77994903580299,35.732231722405515,shrub,1.33,0.5,1.9,2.2
136.78087895458702,35.73223169352129,shrub,0.6,0.5,2.9,1.6
136.7818088866944,35.73223169559088,shrub,1.22,5.0,0.5,2.5
136.7827388041946,35.73223168722255,shrub,0.5,4.0,2.6,1.8
136.783668847683,35.73223173887222,tree,3.49,9.4,2.6,NA
136.78459874327805,35.73223172393521,shrub,0.59,3.6,10.1,1.4
136.7855287209141,35.732231725644866,shrub,1.88,2.2,1.1,2.2
136.7864586216029,35.73223170458908,shrub,0.64,0.5,10.3,1.6
136.78738857648236,35.73223171250749,shrub,0.73,3.8,9.8,1.6
136.78831847318705,35.732231701889624,tree,5.09,4.9,0.1,NA
136.7892484571234,35.732231710617874,tree,6.99,5.1,1.2,NA
136.79017841167249,35.732231739412114,tree,5.47,0.5,0.8,NA
136.79110829286853,35.73223169541092,shrub,1.04,0.5,1.6,2.4
136.79203824159703,35.73223170296941,shrub,0.73,1.8,10.1,1.5
