GPS_lon,GPS_lat,pH
136.75763047939603,35.7322317189862,4.57749
136.75856040802893,35.73223172573485,4.59953
136.76135016862963,35.73223169271146,3.04058
136.76228008462752,35.73223167444511,4.29444
136.76414009721023,35.73223173914217,3.37437
136.7687897202032,35.73223169154169,4.03953
136.76971962583087,35.73223168560288,3.28464
136.77157956552415,35.73223170314937,2.48023
136.7725095543731,35.73223172672465,2.8891
136.77343950512414,35.73223173707259,3.88188
136.77436938644135,35.73223169784043,4.28518
136.7780891728739,35.73223171772645,2.90406
136.77994905550997,35.73223173059388,3.18147
136.78087902503722,35.73223172906418,4.03616
136.78180894679403,35.73223173464307,4.50072
136.78459873787665,35.7322317189862,4.91324
136.7855286216227,35.73223167453509,4.70852
136.78645865017708,35.73223172528495,4.38049
136.78738859500723,35.73223172303539,4.62702
136.7892484178588,35.732231705668866,3.59471
136.7901783582643,35.732231708188365,5.31269
136.79110829496997,35.73223170629874,5.3633
136.79296814384057,35.732231680113976,4.40694
136.79389815159644,35.73223172519496,4.56523
136.75985883783227,35.732987843071385,3.669
136.76078880292408,35.732987857918424,2.66676
136.76264875826303,35.73298787519496,3.82244
136.76450867367927,35.732987886622674,4.52955
136.76636847945912,35.73298783137373,4.39344
136.7691582963846,35.73298782165567,3.74127
136.77101823096365,35.7329878390222,3.08258
136.77194820626806,35.732987847120576,2.73911
136.77287813768692,35.73298783920217,3.36525
136.773808034778,35.7329878210258,3.26809
136.77473808343086,35.732987874925016,3.1549
136.775667993981,35.73298783578284,2.60773
136.77845787405641,35.73298786070786,3.55551
136.77938784289518,35.73298788005399,4.12645
136.78031776088972,35.73298784892022,4.8346
136.7821776964962,35.73298788563287,4.65872
136.7831075317569,35.732987823275344,4.4624
136.78403751632754,35.732987822915426,3.93401
136.7858974511338,35.73298786070786,4.26592
136.78682745931576,35.73298788788242,4.42344
136.78868726055828,35.73298783425315,4.62318
136.78961732884716,35.73298788959208,5.0567
136.79054719974772,35.732987851079784,4.22694
