GPS_lon,GPS_lat,pH
136.75763047144432,35.73223170584883,4.06307
136.7585603858198,35.73223170377924,4.20354
136.7594903546833,35.73223173131374,2.31643
136.76042030543638,35.732231735992805,3.89341
136.76135026972517,35.73223173302339,2.49812
136.76228021989957,35.73223173356329,3.79973
136.763210119865,35.73223172213557,3.66977
136.76878970554986,35.732231691901625,3.46393
136.76971962105947,35.732231673545286,2.89585
136.7706495904359,35.7322317009898,1.62477
136.77157955006922,35.73223170458908,1.88384
136.77436943622027,35.73223172753449,3.7939
136.77529935799035,35.73223171475705,2.4859
136.7762292406286,35.732231692081584,3.74601
136.77715920036437,35.73223170269946,2.87202
136.78180896500209,35.73223173113377,4.0412
136.78273881553588,35.73223167984403,3.03783
136.78645864678478,35.73223173194361,4.101
136.78738858473304,35.73223173464307,4.39789
136.78831846097947,35.73223169433113,4.44251
136.79110837003583,35.732231734733055,5.15285
136.79203825415664,35.73223169514097,5.14623
136.79296824196337,35.73223173131374,4.20656
136.79389812502453,35.73223171223755,4.43449
136.75985879476505,35.732987822825436,3.08818
136.7635786652579,35.73298785530894,3.33142
136.7645085683493,35.73298783218357,3.98973
136.7654386357071,35.73298788905219,3.21541
136.7672985068167,35.732987879964014,1.93503
136.77194823346613,35.73298787816437,2.203
136.7728781790156,35.732987873125374,2.74951
136.7738080689479,35.73298784208159,2.77585
136.77473810474547,35.732987890042,2.68866
136.7756680613779,35.73298789139172,2.19466
136.77659798147693,35.732987880683865,3.3629
136.78031770683094,35.73298783065387,4.31858
136.78124770862814,35.732987870155974,3.51456
136.7821776868648,35.732987865656874,4.23836
136.78403754402842,35.73298786178765,3.57392
136.78496750761133,35.732987857648475,4.34721
136.78589747574543,35.73298787123576,3.86034
136.7877574084282,35.73298787744451,3.36615
136.78961730263055,35.732987881673665,4.82178
136.79054715286335,35.73298782075585,4.00692
136.79333704268643,35.73298785521896,4.52409
136.7942670247741,35.73298786133773,4.65189
136.7951969090101,35.73298783020396,3.72746
136.7961268590397,35.73298783866227,5.43265
136.7970568188693,35.7329878374925,5.14014
136.76022738726573,35.733743976514695,2.93717
136.7611574508927,35.73374404076185,2.98576
136.76394721186912,35.73374398020396,2.32825
136.76580723199038,35.733744022405524,3.89752
136.76766713929607,35.733744030683866,2.58011
136.77231689251326,35.73374401529694,3.31642
136.7732467894033,35.73374397156569,2.59838
136.77510676331468,35.73374399343132,2.58265
136.77882662625896,35.7337440115177,4.38171
136.78068650141935,35.73374399064187,4.11157
136.78161651906805,35.73374403455309,3.39347
136.7844064262604,35.733744037612475,3.44676
136.78533625563742,35.733743978224354,4.15133
136.78626632076276,35.7337440330234,4.18919
136.79091605874422,35.73374401340732,3.34409
136.79184599832786,35.73374399982004,3.4914
136.79277597507502,35.73374400728854,4.166
136.79649578061262,35.733743992081585,4.34185
136.79742571138462,35.73374397336533,4.62351
136.79835575973559,35.733744029604075,3.87129
136.7615260696389,35.73450019328134,3.63442
136.7624560254461,35.73450018554289,4.30727
136.76524583230363,35.73450013866227,2.45217
136.76617589137456,35.73450018338332,2.96429
136.7680357798984,35.73450016889622,3.85127
136.76896574103512,35.73450016709658,3.28386
136.77082561508368,35.734500132003596,2.45121
136.77361557924957,35.73450016421715,2.44358
136.77454551364,35.73450014388122,2.38971
136.77826542482688,35.73450016826635,3.52236
136.77919540197738,35.73450016367726,3.42477
136.781055334714,35.734500166556685,3.84575
136.78198534630386,35.734500188332326,3.60612
136.78384524459207,35.734500172315535,4.74262
136.78663516429066,35.7345001904919,4.80687
136.79128500385764,35.73450018176364,4.17971
136.79221486542812,35.734500133533295,3.50933
136.79407482119504,35.73450013893221,5.19907
136.7950048998723,35.734500194091176,4.64384
136.79686472337687,35.73450013209358,5.29428
136.79779470179676,35.73450015845831,4.54103
136.7996546365948,35.73450015512897,5.67872
136.76282466910703,35.735256336892625,3.29676
136.76375464325636,35.735256325284944,3.24342
136.7646845329064,35.735256291991604,3.12554
136.7674745521757,35.73525633068387,2.49516
136.77119433754248,35.73525628038392,3.90279
136.7721243321758,35.735256291721655,3.25187
136.77398432827997,35.73525629937012,2.51628
136.77677424551467,35.73525630764847,3.11577
136.7777042919934,35.735256338152375,4.27244
136.77863428272974,35.73525633968207,3.78673
136.77956420602615,35.73525630935813,2.85431
136.78142416834243,35.73525632555489,4.6916
136.78235407700205,35.73525628587283,2.91771
136.78421405218714,35.735256310527895,3.74243
136.7851440088204,35.735256278674264,4.77063
136.78607398988888,35.735256300539895,3.66465
136.7870040162868,35.73525631709658,3.70137
136.78979389954486,35.7352563044991,3.5682
136.79165388226656,35.73525630512897,3.6857
136.7925838714826,35.73525632690462,4.93626
136.79630378889132,35.735256340851834,4.13896
136.79723370532042,35.73525629919016,5.08384
136.80002366738785,35.735256321775644,4.77998
136.76505327633365,35.73601247339532,4.26621
136.7659832115363,35.736012444151164,4.36898
136.76784323665424,35.73601246781644,2.68369
136.7687732488208,35.736012493821235,3.75293
136.77156322736207,35.736012487252545,3.34405
136.77249314331198,35.73601246187763,3.57572
136.77435316605673,35.736012487252545,3.83937
136.77993305280947,35.73601247105579,4.25671
136.78179296417244,35.73601243938212,2.93098
136.78272304659043,35.73601249346131,3.10939
136.7836530013329,35.73601249067187,3.8946
136.78458294213237,35.73601244433114,4.70819
136.78551287151583,35.7360124290342,2.94666
136.78644290816547,35.736012460977804,3.24255
136.7883029169138,35.73601248941212,3.97706
136.78923285046957,35.73601244388122,4.88719
136.79016288962413,35.736012475284944,4.55351
136.79202285148293,35.736012462507496,4.72435
136.79295287140002,35.736012495080985,3.8317
136.7938827715483,35.736012434163165,4.24333
136.79481277243266,35.736012466286745,5.02713
136.79574274026527,35.73601245539892,4.88049
136.79667276448475,35.73601246934613,4.11713
136.7976027386728,35.736012451979605,4.71458
136.79853275871693,35.736012475284944,4.27013
136.79946275894144,35.736012484283144,5.08213
136.80039266040225,35.736012437402515,5.21851
136.8013226530535,35.73601243587282,4.17028
136.76821198734547,35.736768626004796,2.55882
136.76914194945192,35.73676860908819,4.57864
136.77007190591954,35.736768585602874,3.76787
136.7710018865909,35.73676858020396,4.35341
136.77193199013692,35.73676864589083,3.22736
136.7737919930142,35.73676863788242,3.31246
136.77658186249016,35.73676858596281,3.566
136.77751185437464,35.73676857723455,3.52886
136.77844187602068,35.73676858119376,3.25011
136.78030187164,35.736768593701264,3.75726
136.782161878872,35.73676860278945,3.15652
136.78309185572675,35.73676861043791,3.12405
136.78402182983513,35.736768602249555,4.31983
136.78495185921307,35.73676860458909,4.44351
136.78588185211512,35.736768612237555,4.87765
136.78681183500638,35.73676860503899,4.84912
136.78774179701105,35.73676859586083,3.17042
136.78867183034487,35.736768599730055,3.95243
136.7896018499601,35.73676861358728,4.43985
136.79146176545208,35.73676857732453,4.97407
136.79239184387978,35.73676862960408,4.32019
136.79332176667305,35.73676860107978,4.71893
136.79425184950833,35.73676864175165,5.72022
136.7961117816466,35.73676861034793,4.82032
136.79890173259216,35.73676860134973,4.78762
136.8007617493562,35.73676860728854,4.44074
136.8026217361111,35.73676860638872,5.19527
136.80355177976696,35.73676864319136,3.71845
136.76765074561547,35.73752476079785,3.56442
136.76858072781224,35.737524745410916,3.26646
136.77044072181175,35.737524742891424,4.32128
136.77137074187092,35.737524740012,4.78551
136.7723007696568,35.7375247525195,4.18004
136.77323071901912,35.73752472858428,4.28126
136.77416077956477,35.73752475674865,2.61403
136.7750908311795,35.73752478770246,3.73473
136.77602079423002,35.73752476142772,3.07552
136.77695074082956,35.737524730923816,3.17718
136.7778807146919,35.73752473407319,4.4907
136.78160076542693,35.73752474307138,3.92145
136.78253083859684,35.73752478644271,4.2136
136.7834608452008,35.737524777534496,3.66859
136.78439084258554,35.73752478239352,4.80259
136.78532085947958,35.737524790491904,3.92098
136.78625083181038,35.73752478392322,3.53868
136.78718083783104,35.73752477132574,3.72273
136.78811084180097,35.73752478446311,3.30443
136.79276080291095,35.737524760167965,4.86312
136.79369076711637,35.737524736952615,5.1032
136.79462085385256,35.73752477114577,5.05264
136.7955508322972,35.737524751709664,5.05529
136.79741089206917,35.73752479733053,4.48735
136.79834082527404,35.73752474280144,5.04627
136.7992709146327,35.737524797780445,3.99164
136.80113083419678,35.73752474865027,3.67231
136.8029908702599,35.737524772675464,4.36334
136.80392089163223,35.73752478518296,4.55174
136.7708096560743,35.73828093671266,3.34347
136.77266966482048,35.738280933203356,4.66947
136.77359961678278,35.73828090125975,3.02523
136.77824963932582,35.738280880383925,4.61233
136.78103978607695,35.73828094112178,3.58673
136.78289967638455,35.7382808820036,4.59251
136.7856897867724,35.73828092060588,4.39773
136.78661980377245,35.73828091331733,4.04188
136.7875498035862,35.73828091412718,4.95605
136.78940978804877,35.738280899640074,4.35485
136.79498992759005,35.73828093986203,4.69966
136.79591984930772,35.738280879304135,5.41763
136.7968498770373,35.738280890371925,5.00303
136.79777997677306,35.73828094103179,4.47109
136.79963998614923,35.738280922945414,4.70404
136.80057001672137,35.73828094346131,4.85638
136.80149993722696,35.73828090377925,4.4146
