GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.7576304629795,35.73223170323936,shrub,1.79,0.5,1.1,2.3
136.75856041068923,35.732231729604074,tree,5.66,2.1,1.4,NA
136.75949026756882,35.732231678134376,shrub,1.4,5.7,1.8,2.2
136.76042024148427,35.732231694691066,tree,7.69,3.9,0.7,NA
136.7613502748916,35.732231740671864,tree,5.45,2.6,2.0,NA
136.76228013449878,35.73223169253149,tree,4.01,7.3,2.5,NA
136.76321007952586,35.73223171043791,shrub,1.87,2.4,2.2,2.4
136.76414006534083,35.732231719166165,shrub,0.63,1.7,10.0,1.4
136.76506993813192,35.73223168695261,shrub,1.84,0.5,1.9,2.4
136.76599984849793,35.732231670755844,tree,5.28,5.3,2.7,NA
136.7669298972622,35.73223172303539,shrub,0.6,3.8,4.3,1.4
136.767859832495,35.7322317240252,shrub,0.71,1.3,2.8,1.7
136.76878971816834,35.73223169622076,shrub,1.91,0.5,0.6,2.2
136.7697196556061,35.7322316990102,shrub,1.88,0.5,1.5,2.2
136.77064967291386,35.73223173329334,tree,4.55,8.9,-0.4,NA
136.77157956731784,35.73223171295741,shrub,1.67,0.5,0.9,2.3
136.77250943567932,35.73223168074385,shrub,1.84,0.5,-0.1,2.1
136.77343942353076,35.732231689562084,shrub,0.67,2.6,10.1,1.4
136.77436935379865,35.7322316769646,shrub,0.65,1.5,10.2,1.4
136.77529927524012,35.7322316784943,shrub,1.05,1.1,2.4,2.5
136.776229293958,35.73223172996401,shrub,0.64,2.0,10.2,1.4
136.7771592275428,35.73223172825435,shrub,1.1,6.5,1.5,2.4
136.77808909226982,35.73223167111578,shrub,0.88,0.5,10.0,1.5
136.779019040033,35.73223168146371,shrub,0.61,5.8,9.5,1.6
136.77994899584843,35.73223168767247,shrub,0.69,0.7,10.4,1.4
136.78087892162034,35.73223167039592,tree,6.2,0.7,1.4,NA
136.78180885366064,35.732231672555486,shrub,0.88,3.4,10.2,1.3
136.78273879872106,35.732231673275344,shrub,0.66,6.2,3.5,1.7
136.78366874552142,35.73223168119376,shrub,0.65,0.5,2.9,1.5
136.7845987546078,35.73223171403719,shrub,0.76,4.9,10.6,1.6
136.78552859963514,35.732231676874626,shrub,0.81,0.5,10.2,1.6
136.78645853399175,35.73223167039592,shrub,0.74,1.7,2.6,1.8
136.78738853288445,35.73223169073185,shrub,0.63,5.0,3.2,1.7
136.78831854804986,35.73223173626275,shrub,0.6,4.3,9.4,1.7
136.78924843165532,35.73223170377924,shrub,0.62,6.4,3.2,1.6
136.79017837049838,35.732231709448115,shrub,1.62,0.5,1.0,2.4
136.79110827841785,35.73223167372526,tree,5.82,2.9,1.9,NA
136.7920382518346,35.732231694691066,shrub,0.7,3.2,9.6,1.4
136.79296824585197,35.732231732933414,shrub,1.82,0.5,1.5,2.1
136.79389809159414,35.732231687942416,tree,4.05,0.5,1.2,NA
136.79482804098242,35.73223169118176,tree,4.74,5.8,0.8,NA
136.7957580243043,35.73223170953809,shrub,0.82,0.5,8.8,1.3
136.75892886210391,35.73298782138573,shrub,1.89,5.0,0.7,2.3
136.7598588199332,35.732987836772644,shrub,0.98,4.2,2.3,2.4
136.760788829893,35.73298786034793,shrub,1.33,3.6,1.5,2.4
136.7617187961565,35.73298787555489,tree,6.31,6.6,1.6,NA
136.76264874511358,35.732987865926816,shrub,1.73,0.5,1.7,2.3
136.76357864390354,35.73298783965207,shrub,1.83,3.0,1.7,2.4
136.76450855598108,35.732987826334735,shrub,0.73,2.9,9.8,1.6
136.76543861025553,35.73298788383324,shrub,0.67,2.9,2.5,1.7
136.76636851148854,35.73298785053989,shrub,0.74,0.7,3.2,1.7
136.767298414929,35.73298782336533,tree,5.29,1.3,2.3,NA
136.76822845594478,35.73298789157169,shrub,1.22,0.5,2.4,2.1
136.76915831832534,35.73298784010198,shrub,0.59,5.8,3.1,1.7
136.77008831710285,35.73298786547691,shrub,0.81,5.7,9.9,1.6
136.77101831904,35.73298788212358,tree,5.31,5.8,1.2,NA
136.77194819735658,35.73298785539892,tree,4.21,1.0,4.1,NA
136.7728782065408,35.73298788509298,tree,4.14,2.1,0.7,NA
136.7738080888182,35.732987838122376,shrub,0.71,3.6,10.3,1.6
136.77473805817976,35.73298784379124,shrub,0.72,0.5,3.8,1.8
136.7756679468981,35.73298782705459,shrub,0.84,3.3,3.4,1.6
136.7765979870125,35.732987875015006,tree,4.99,2.7,2.8,NA
136.7775279482065,35.732987880953814,shrub,0.69,4.0,10.4,1.4
136.77845781988577,35.73298783767247,shrub,0.71,0.8,11.0,1.5
136.77938784886766,35.7329878705159,shrub,1.87,4.1,0.8,2.2
136.78031771211207,35.73298783785243,shrub,0.66,1.6,10.1,1.5
136.78124770088576,35.732987858818234,tree,5.58,9.1,1.8,NA
136.78217765845855,35.73298786277744,shrub,0.84,2.2,3.0,1.7
136.7831075517089,35.7329878365027,shrub,0.66,3.6,10.3,1.2
136.78403758887606,35.732987870695865,shrub,0.79,5.5,3.2,1.8
136.7849675360849,35.73298787609478,shrub,0.5,8.5,10.3,1.4
136.78589745629637,35.732987848830234,shrub,1.94,5.0,0.5,2.3
136.78682746591576,35.73298789211158,shrub,0.71,0.5,10.1,1.5
136.78775734562095,35.732987849640075,tree,4.41,4.9,2.1,NA
136.78868726879546,35.73298783866227,tree,4.44,3.1,3.3,NA
136.78961729619203,35.7329878705159,shrub,1.17,1.9,1.5,2.3
136.79054723453834,35.732987872945415,tree,5.77,1.4,1.2,NA
136.79147712841973,35.732987848650275,shrub,0.74,0.5,10.1,1.5
136.79240709825248,35.732987858458316,tree,4.77,4.8,1.3,NA
136.79333704900168,35.73298785341932,shrub,1.86,2.9,1.1,2.3
136.79426698700777,35.73298785242952,shrub,1.26,8.0,2.1,2.3
136.7951969518311,35.732987853329334,shrub,1.2,6.2,1.7,2.3
136.79612689601058,35.73298784730054,shrub,1.16,3.3,1.1,2.3
136.7970567754405,35.73298782219556,tree,5.23,0.5,2.1,NA
136.76022746661548,35.733744025104976,shrub,1.69,0.7,2.0,2.2
136.7611573329362,35.73374397381524,shrub,1.29,9.0,1.7,2.3
136.76208731262946,35.73374397507499,shrub,0.69,0.5,3.6,1.6
136.7630172901407,35.73374399910018,tree,5.04,6.4,2.5,NA
136.76394722999527,35.73374398038393,tree,4.47,0.5,2.7,NA
136.7648771943241,35.733743987582486,shrub,0.66,3.8,10.5,1.5
136.76580717508548,35.73374400260948,shrub,0.68,0.5,10.0,1.5
136.76673721505844,35.7337440414817,shrub,1.16,4.2,1.2,2.4
136.76766707144924,35.733743992531494,shrub,0.7,1.7,2.3,1.7
136.76859701369096,35.73374398938212,tree,4.2,5.1,2.4,NA
136.76952695763998,35.73374397543491,shrub,0.64,0.5,10.3,1.3
136.77045695858305,35.73374399145171,tree,6.54,0.5,2.4,NA
136.77138699210565,35.733744043191365,shrub,1.84,0.5,1.1,2.2
136.77231687845207,35.73374400665867,shrub,1.65,2.8,0.7,2.2
136.77324679946506,35.73374398380324,shrub,0.68,0.5,2.5,1.7
136.77417682164466,35.73374400773845,shrub,1.81,0.5,2.4,2.4
136.77510672746763,35.73374398119376,tree,3.55,2.9,2.6,NA
136.77603675437035,35.73374403410318,shrub,1.85,5.0,1.2,2.3
136.77696666311832,35.73374400152969,shrub,0.72,0.5,10.7,1.5
136.77789667774945,35.73374401565687,shrub,0.67,4.2,3.6,1.8
136.77882654298227,35.73374397804439,shrub,0.74,3.0,2.4,1.7
136.7797565970748,35.733744029064184,shrub,0.8,6.6,2.4,1.6
136.78068657418368,35.73374403455309,shrub,0.61,4.1,2.1,1.6
136.78161644579743,35.73374397939412,shrub,0.67,2.4,3.1,1.7
136.7825464290905,35.733744014127176,shrub,0.59,2.7,10.3,1.4
136.78347646450533,35.733744038872224,tree,6.05,2.1,1.1,NA
136.78440635083348,35.73374401592682,shrub,0.81,1.4,10.5,1.4
136.78533634077147,35.73374401277744,shrub,0.79,3.0,2.6,1.8
136.78626626350723,35.73374401115777,tree,5.04,6.2,4.2,NA
136.78719619755003,35.73374398893222,tree,5.11,3.4,1.2,NA
136.7881262429802,35.73374404328134,shrub,1.74,2.6,2.1,2.4
136.78905614037075,35.73374399424115,tree,4.51,5.8,1.0,NA
136.78998612961846,35.733744029604075,shrub,1.14,3.4,1.6,2.4
136.7909160799226,35.73374400872826,shrub,0.6,0.7,3.5,1.8
136.79184605497073,35.73374403653269,shrub,1.11,0.5,1.5,2.3
136.79277594987772,35.73374398263347,shrub,0.61,5.1,3.0,1.8
136.7937059716798,35.73374401916617,tree,5.79,5.3,2.0,NA
136.79463586879777,35.73374399271146,shrub,0.73,0.5,10.4,1.4
136.79556587790518,35.73374401070786,shrub,0.49,4.8,11.0,1.3
136.79649581354172,35.73374400422916,tree,3.05,6.5,3.1,NA
136.7974257969896,35.733744035182966,shrub,0.73,8.4,10.5,1.5
136.7983557995665,35.73374404274145,tree,5.28,2.9,3.7,NA
136.7615259895702,35.73450014640073,shrub,1.88,4.7,1.7,2.4
