GPS_lon,GPS_lat,pH
136.7576304629795,35.73223170323936,4.66591
136.75856041068923,35.732231729604074,4.68476
136.7613502748916,35.732231740671864,3.17332
136.76228013449878,35.73223169253149,4.3885
136.76414006534083,35.732231719166165,3.48468
136.76506993813192,35.73223168695261,4.42152
136.7669298972622,35.73223172303539,3.44085
136.767859832495,35.7322317240252,3.62315
136.76878971816834,35.73223169622076,4.1422
136.77157956731784,35.73223171295741,2.67082
136.77250943567932,35.73223168074385,2.99709
136.7771592275428,35.73223172825435,3.55125
136.77808909226982,35.73223167111578,3.02875
136.779019040033,35.73223168146371,4.1618
136.77994899584843,35.73223168767247,3.31734
136.78087892162034,35.73223167039592,4.16226
136.78180885366064,35.732231672555486,4.61788
136.78273879872106,35.732231673275344,3.55464
136.78552859963514,35.732231676874626,4.81522
136.79017837049838,35.732231709448115,5.34178
136.79110827841785,35.73223167372526,5.42906
136.7920382518346,35.732231694691066,5.33188
136.79296824585197,35.732231732933414,4.44779
136.79482804098242,35.73223169118176,4.98714
136.760788829893,35.73298786034793,2.79218
136.7617187961565,35.73298787555489,3.57306
136.76264874511358,35.732987865926816,3.99868
136.76450855598108,35.732987826334735,4.59932
136.76543861025553,35.73298788383324,3.89282
136.76636851148854,35.73298785053989,4.52622
136.77008831710285,35.73298786547691,4.22976
136.7728782065408,35.73298788509298,3.5077
136.7738080888182,35.732987838122376,3.33785
136.77473805817976,35.73298784379124,3.31201
136.7765979870125,35.732987875015006,3.91136
136.77938784886766,35.7329878705159,4.23134
136.78031771211207,35.73298783785243,4.88872
136.78217765845855,35.73298786277744,4.77529
136.7849675360849,35.73298787609478,4.8031
136.78589745629637,35.732987848830234,4.34713
136.78775734562095,35.732987849640075,3.70908
136.78868726879546,35.73298783866227,4.68723
136.78961729619203,35.7329878705159,5.12649
136.79054723453834,35.732987872945415,4.2577
136.79240709825248,35.732987858458316,3.66025
136.79333704900168,35.73298785341932,4.72821
136.79426698700777,35.73298785242952,4.77723
136.7951969518311,35.732987853329334,3.88804
136.79612689601058,35.73298784730054,5.5509
136.7970567754405,35.73298782219556,5.25956
136.76022746661548,35.733744025104976,3.40474
136.7630172901407,35.73374399910018,4.02881
136.76394722999527,35.73374398038393,2.96463
136.76580717508548,35.73374400260948,4.55106
136.76673721505844,35.7337440414817,3.46983
136.76859701369096,35.73374398938212,3.11285
136.76952695763998,35.73374397543491,3.09509
136.77045695858305,35.73374399145171,3.5452
136.77138699210565,35.733744043191365,3.98867
136.77882654298227,35.73374397804439,4.79299
136.78068657418368,35.73374403455309,4.69863
136.78161644579743,35.73374397939412,3.91757
136.78347646450533,35.733744038872224,3.68269
136.78440635083348,35.73374401592682,3.81225
136.78533634077147,35.73374401277744,4.53574
136.78626626350723,35.73374401115777,4.47818
136.78719619755003,35.73374398893222,4.64857
136.78905614037075,35.73374399424115,4.90258
136.7909160799226,35.73374400872826,3.57469
136.79184605497073,35.73374403653269,3.69641
136.79277594987772,35.73374398263347,4.36787
136.79649581354172,35.73374400422916,4.4558
136.7615259895702,35.73450014640073,4.10905
136.76431585700067,35.734500125704855,3.71207
136.76524583403554,35.73450014244151,3.13121
136.76710576247504,35.73450012561488,4.20856
136.76803585143332,35.734500194181166,4.42669
136.76896574967688,35.734500164847034,3.8205
136.76989571382293,35.73450015809838,4.56023
136.773615577081,35.73450014865026,2.98182
136.77454558455298,35.73450017015597,3.05046
136.7764055007182,35.73450017672465,3.51073
136.77919540372898,35.7345001629574,3.98478
136.78012534937193,35.73450015593881,4.48243
136.7810553770485,35.73450018914217,4.27728
136.78291521034632,35.734500127234554,4.0365
136.78384518356282,35.734500137042595,5.09965
136.78477519913886,35.73450017969406,4.07376
136.78570513768244,35.73450016061788,3.34819
136.787565102016,35.73450017654469,4.9186
136.788495086197,35.73450018455309,4.87698
136.7894250838621,35.734500191391724,5.33829
136.79128497206375,35.73450015719856,4.3593
136.79314490325714,35.7345001805039,5.41705
136.7959347543033,35.73450014847031,5.30111
136.79779471453236,35.73450015620875,4.61577
136.79872474425042,35.73450018995201,4.71918
136.79965461061613,35.73450013137373,5.71822
136.76282461924927,35.73525631475705,3.70046
136.7646845692359,35.73525630521896,3.62811
136.76561458164667,35.73525632555489,3.35671
136.7693344684475,35.73525631214757,3.49034
136.77026440696918,35.73525628830234,4.12942
136.77305437997478,35.735256323575285,3.88845
136.77491432280704,35.73525630980804,3.31999
136.77584430031268,35.73525633095381,4.36279
136.77677426476532,35.735256324655076,3.68797
136.77770421903202,35.73525629838032,4.73825
136.77863424369195,35.735256317276544,4.24766
136.77956422522948,35.73525632195561,3.24232
136.7814241324918,35.73525629766047,5.08154
136.782354073788,35.73525629766047,3.43253
136.78328405655913,35.73525629307139,3.43866
136.78607399825387,35.73525630089982,4.00126
136.78793392622376,35.73525628911218,3.61531
136.788863987513,35.73525633068387,4.21147
136.79351382922292,35.73525631070786,4.23839
136.79444374492303,35.735256280024004,5.39448
136.79537373657126,35.73525627480504,4.8068
136.80002360210224,35.735256285962805,4.78688
136.80095364976822,35.73525632069586,5.26305
136.76412327016777,35.73601246241752,4.87548
136.76784315406553,35.736012433713256,3.03933
