GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.75763044038158,35.732231708188365,tree,4.57,2.2,1.7,NA
136.75856039968266,35.73223171655669,shrub,0.75,5.7,10.7,1.6
136.7594902723122,35.732231671745645,tree,4.0,6.6,1.8,NA
136.76042020602662,35.73223167552489,tree,5.47,2.5,2.0,NA
136.76135021220878,35.732231702429516,shrub,0.61,1.3,3.2,1.6
136.76228010030798,35.732231672105584,shrub,0.88,0.5,10.3,1.5
136.7632100786522,35.73223170296941,shrub,0.63,2.2,3.1,1.6
136.76414000311277,35.73223168776244,shrub,0.74,3.1,10.4,1.4
136.76506999475703,35.732231724115174,shrub,0.92,0.5,10.4,1.5
136.76599997795225,35.732231734733055,tree,5.88,4.8,1.4,NA
136.7669298695812,35.732231706658666,shrub,0.5,0.5,9.8,1.5
136.76785978437618,35.73223170476905,shrub,0.64,2.4,9.8,1.6
136.76878970165188,35.73223168254349,tree,7.02,4.9,2.3,NA
136.76971971313674,35.73223172213557,tree,5.07,3.5,2.5,NA
136.77064964419824,35.73223171547691,shrub,1.66,0.5,2.1,2.3
136.77157963041103,35.73223173455309,shrub,0.66,2.7,9.6,1.5
136.77250944628005,35.73223168092382,shrub,0.7,3.1,3.4,1.8
136.7734394709222,35.73223173365327,shrub,1.3,5.7,1.5,2.4
136.77436941403613,35.73223171403719,shrub,1.84,0.5,1.0,2.4
136.77529933331775,35.732231718626274,tree,4.99,1.5,1.8,NA
136.77622927594783,35.73223170323936,shrub,0.63,0.5,9.9,1.4
136.77715922431705,35.732231721865624,tree,6.66,6.1,0.7,NA
136.7780891857464,35.73223172483503,tree,4.25,0.5,0.1,NA
136.779019032501,35.73223167282543,shrub,0.58,0.5,3.2,1.6
136.77994897964035,35.73223168416317,shrub,0.87,5.6,10.6,1.5
136.7808789789888,35.73223171655669,tree,6.88,5.6,3.4,NA
136.7818088630629,35.73223167867427,shrub,1.82,0.5,0.3,2.2
136.78273883557114,35.732231694151174,tree,6.24,5.9,1.9,NA
136.78366883266165,35.73223173212358,tree,6.16,7.5,2.1,NA
136.784598795196,35.73223174076185,shrub,0.6,0.5,10.4,1.6
136.78552869250808,35.73223170710858,tree,5.17,9.0,0.6,NA
136.7864585814357,35.732231677594484,shrub,0.7,9.2,10.2,1.7
136.78738861227862,35.73223173689262,shrub,0.46,3.2,2.6,1.8
136.7883184875545,35.73223171160768,tree,4.97,9.1,2.3,NA
136.78924839894034,35.73223168866227,shrub,0.84,3.4,10.7,1.7
136.790178316161,35.732231678134376,shrub,0.58,4.5,10.5,1.6
136.7911082845733,35.73223167840432,shrub,1.86,2.2,1.8,2.3
136.79203821753094,35.73223169424115,shrub,0.67,0.5,3.1,1.6
136.7929682142177,35.73223171322736,tree,7.82,7.9,3.8,NA
136.79389816373032,35.73223173464307,shrub,1.78,3.2,1.1,2.3
136.79482811505113,35.73223173095381,shrub,1.31,5.5,2.4,2.5
136.7957579975237,35.732231693431316,tree,3.78,6.9,2.7,NA
136.75892895579557,35.73298787420516,shrub,0.77,0.5,10.3,1.7
136.7598588428106,35.732987828764244,shrub,0.7,0.5,9.8,1.5
136.76078881413423,35.7329878554889,tree,5.4,6.6,1.8,NA
136.76171878043422,35.73298786259748,tree,5.79,8.1,0.7,NA
136.76264869345835,35.73298783578284,shrub,0.58,0.5,10.5,1.6
136.7635787041128,35.73298787735454,shrub,0.83,0.5,9.8,1.6
136.76450860797544,35.732987845140975,shrub,1.09,0.5,1.5,2.3
136.76543853860346,35.73298783605279,tree,4.53,0.5,0.5,NA
136.76636855319725,35.732987887972406,shrub,1.71,1.9,0.8,2.2
136.76729845070327,35.732987846580684,shrub,0.61,0.5,3.9,1.6
136.76822834638799,35.73298782642471,shrub,1.95,1.3,2.0,2.5
136.76915839599627,35.73298788365327,shrub,0.69,0.6,10.5,1.6
136.77008824934728,35.732987821835636,shrub,0.56,1.3,10.3,1.5
