GPS_lon,GPS_lat,pH
136.75763048778163,35.73223172438512,3.52578
136.7585603423593,35.73223168272346,3.69276
136.75949027982705,35.7322316739952,1.84601
136.7604202078952,35.73223167345531,3.39578
136.76135021467385,35.73223171520696,1.98038
136.76692981442199,35.732231687942416,2.20347
136.7687897610193,35.7322317255549,2.7257
136.7697196749821,35.73223169676065,2.45952
136.77064955629083,35.73223167975405,0.90981
136.77250946660436,35.73223168947211,1.75725
136.77343946415675,35.7322317320336,2.89268
136.7743693380668,35.73223168101379,3.35437
136.77529939225846,35.7322317385123,1.94336
136.77622930431914,35.732231739412114,3.40155
136.77808907152223,35.732231673275344,1.95576
136.77901913887914,35.73223173734253,3.15443
136.78087901427838,35.732231724475106,3.15668
136.78459878628954,35.732231737702456,4.22952
136.78552869282478,35.73223172114577,4.16564
136.78738852621802,35.73223169181164,4.15324
136.78831849630802,35.73223170368926,4.18364
136.78924850266043,35.73223173455309,3.09823
136.79017842377675,35.732231739952006,4.8989
136.7929682139596,35.732231727444514,4.03218
136.75892887903848,35.73298783047391,3.33909
136.75985882091797,35.73298782948411,2.71912
136.7607888012551,35.73298783542292,1.82357
136.76264868093375,35.73298784505099,2.66459
136.76357871112717,35.732987882663465,2.79845
136.76543851113502,35.73298783146371,2.56453
136.76729842558657,35.73298783569286,1.35185
136.77008828402955,35.73298784190162,2.83922
136.77287814789617,35.732987842891426,2.25595
136.77566803217277,35.7329878634973,1.81087
136.7784578932578,35.73298787330534,2.61468
136.77938781355493,35.73298785755849,3.27382
136.78217764290093,35.732987836322735,3.78973
136.78403757047138,35.732987863137375,3.24524
136.78496754044684,35.73298788617277,3.96276
136.78589744220346,35.73298783695261,3.52823
136.78682745308626,35.73298789031194,3.88818
136.7877573012531,35.73298783173365,3.13274
136.78868725911138,35.73298782561488,4.09842
136.79054725930195,35.732987889682065,3.79183
136.79240707788844,35.73298784280144,3.26136
136.79519688212974,35.7329878275045,3.6037
136.76022738581432,35.73374398920216,2.5146
136.76115742209436,35.733744011877626,2.62932
136.76208736409197,35.73374401889622,2.47855
136.76394721925968,35.733743985602885,1.98376
136.76487718298043,35.73374399019196,3.24395
136.76673709184237,35.73374398668266,2.30439
136.7676670582351,35.73374398767247,2.05437
136.76859705126378,35.73374400152969,2.22687
136.7695269795665,35.73374399226155,1.97549
136.77045703407688,35.73374402735453,2.36817
136.771386935198,35.733744018626275,2.80593
136.7732468296323,35.73374398893222,2.08018
136.77696668843893,35.73374401691662,2.29285
136.77975655452437,35.73374399514097,3.05378
136.78161651363564,35.73374401592682,2.99518
136.78254638444224,35.733743989292144,4.01898
136.78347638979915,35.7337439984703,2.99561
136.78440632281428,35.73374397867426,3.08238
136.78533631511226,35.73374400917817,3.76971
136.78719629222212,35.733744034643074,3.93052
136.78812617754383,35.73374401394721,4.33317
136.78905612096864,35.733743981463704,4.35437
136.78998609006274,35.73374400908818,3.30056
136.79091610752297,35.733744030143974,3.1287
136.79184603031413,35.73374401502699,3.34708
136.79277590694988,35.73374397471506,3.99099
136.7983557546943,35.73374402834433,3.80236
136.76152606700893,35.734500187432516,3.23425
136.76245593172303,35.73450014811037,3.87626
136.76431585160117,35.734500135512896,2.60448
136.76617586702685,35.734500178614276,2.56581
136.76989568445165,35.734500148020395,3.34062
136.7708256982989,35.73450017420516,1.9523
136.7745456028501,35.7345001924715,1.94722
136.77640554381102,35.73450018725254,2.51556
136.77733539802935,35.73450013686263,2.67099
136.77826537610883,35.73450013236353,2.91625
136.7791953412288,35.73450013056389,2.94128
136.78012538253063,35.73450018671266,3.65746
136.781985298487,35.734500158818236,3.16224
136.78291524533756,35.734500154049194,3.17651
136.78384524271866,35.73450017573485,4.47118
136.78570515926793,35.734500159268144,2.68482
136.78663506319748,35.734500123455305,4.54084
136.7884950851885,35.734500176814635,4.43791
136.79035498507753,35.73450015863827,4.11627
136.79221490740272,35.73450016376725,3.33351
136.79407485764838,35.73450014991001,5.06622
136.79500482464815,35.73450015944811,4.53124
136.79593477689426,35.73450013920216,5.11805
136.7977947073978,35.73450014703059,4.473
136.79872466998876,35.734500135512896,4.62888
136.7996546921738,35.73450018239352,5.65707
136.7637545746335,35.73525629712058,2.8377
136.7646845397513,35.735256300809844,2.62796
136.76561455820678,35.73525630539892,2.51665
136.76654450662298,35.73525629685063,3.43083
136.77305439250864,35.73525632726455,3.05876
136.7739843444353,35.73525631025795,1.90401
136.77491434705252,35.735256338872226,2.24102
136.77584429113293,35.73525631394721,3.45857
136.7767742509868,35.73525629595081,2.68908
136.78049418828041,35.73525633320336,3.27426
136.78142419839477,35.73525633203359,4.43589
136.78235405994906,35.73525627768447,2.63566
136.78328410028453,35.73525631691662,2.69642
136.78421404763137,35.73525629892021,3.4593
136.785143995784,35.73525628938213,4.41228
136.78607405140184,35.73525633725255,3.35775
136.7897938827801,35.73525629055189,3.35682
136.79072392964432,35.735256336352734,3.97098
136.79258385182146,35.73525630656869,4.80705
136.79444381264983,35.735256313587286,5.13744
136.79537371858984,35.73525628263348,4.6065
136.79630372186304,35.735256281733655,4.05468
136.79816378033883,35.73525634598081,4.06157
136.80002371767227,35.73525634499101,4.77276
136.80095357260404,35.73525627732454,5.24761
136.76598318063057,35.736012430473906,4.04466
136.7669132071565,35.73601245233953,3.07913
136.7687731615292,35.73601244145171,3.29155
136.77063314489826,35.73601243533293,3.16111
136.7715632149729,35.73601249112178,2.83004
136.77249309780083,35.736012426424715,3.16891
136.77342312719267,35.736012467096586,2.14314
136.77621308180935,35.736012465026995,3.93191
136.77714311227305,35.73601248815237,2.38009
136.77900309749165,35.73601248446311,2.17849
136.7799330632034,35.7360124785243,3.95602
136.78086296434972,35.7360124355129,2.56044
136.78272292796805,35.73601243632273,2.83106
136.78365300961568,35.7360124895021,3.62081
136.7855129306991,35.73601245665867,2.60956
136.78644287825318,35.736012430743855,3.02588
136.78737290022272,35.73601246412717,4.51154
136.78830290399742,35.73601247609478,3.79505
136.78923286189595,35.7360124480204,4.72153
136.79016285399507,35.736012468266345,4.40496
136.7920228108272,35.736012444961005,4.59659
136.79574270017127,35.73601242993401,4.81587
136.79667269180877,35.73601243290342,4.07204
136.79853269893528,35.7360124580084,4.25985
136.80039261910187,35.73601242579484,5.19705
136.80225268666746,35.736012481763645,4.80601
136.76542204038356,35.73676863410318,3.74269
136.76635200170634,35.73676861943611,3.01784
136.76728197302535,35.73676860143971,2.55901
136.7682119396745,35.73676859883023,2.23848
136.76914204083553,35.73676864193161,4.228
136.77007200175123,35.73676863437312,3.42715
136.77100198380265,35.73676861682663,3.9969
136.77193202193527,35.736768647780444,2.8108
136.7747219330579,35.73676861430714,2.33008
136.7756519007772,35.73676860980804,2.82044
136.7765819816906,35.73676863680264,3.18743
136.77751188152365,35.73676858479304,3.26622
136.77844189816543,35.73676859460108,2.91536
136.7812318824861,35.73676860818836,3.14158
136.78216186152272,35.7367685964907,2.83751
136.78309187449193,35.73676861691661,2.84942
136.78402184566085,35.73676859136173,4.02995
136.78495187818606,35.73676861988602,4.18937
136.78588186407367,35.736768605218955,4.64953
136.78681182685753,35.7367685894721,4.65104
136.7877417872176,35.736768581913616,2.95491
136.78867177415862,35.73676858029394,3.76204
136.79053177048476,35.73676858245351,3.85433
136.79239186322405,35.736768629784045,4.2043
136.79332174758443,35.7367685810138,4.64249
136.7961117105394,35.73676857984403,4.79197
136.79704176316852,35.73676859082184,4.58921
136.798901799233,35.736768619526096,4.77083
136.80076181131983,35.73676863311338,4.37416
136.802621779929,35.73676863131374,5.11797
136.80355177869595,35.73676862807438,3.63405
136.76672075546176,35.73752476304739,3.25112
136.76951078887762,35.73752478644271,3.81058
136.77044070074416,35.73752473668267,4.01265
136.77137078837907,35.73752478113378,4.49324
136.77230080988383,35.73752479256149,3.82233
136.77416076136538,35.737524758008405,2.27847
136.775090831074,35.73752478113378,3.38619
136.77788080923492,35.737524780413914,4.1696
136.77881085672345,35.73752479247151,4.28937
136.77974082664505,35.73752477438512,3.55308
136.78346087914042,35.73752479742052,3.35716
136.78532078615376,35.73752475089982,3.64265
136.78811077831224,35.7375247310138,3.14791
136.78904086763728,35.73752478707259,3.3603
136.7909007903626,35.73752473488303,3.51979
136.7918307810354,35.73752472984403,3.9262
136.79369086579342,35.73752477564488,5.03985
136.7946207861909,35.73752474226155,5.0241
136.79555084513166,35.73752477528494,5.03782
136.7964808258707,35.73752476916617,4.77875
136.79834086479585,35.73752478545291,5.01791
136.8002008364781,35.73752474991002,4.48731
136.8029909103962,35.737524788242354,4.26693
136.8048508727068,35.73752478383323,4.7719
136.76894960931241,35.73828094283143,2.79225
136.76987957403492,35.73828089280144,3.31613
136.77080961481758,35.738280920425915,3.03364
136.77173964094817,35.73828092141572,2.924
136.77266966410835,35.73828092879424,4.48335
136.7735996453355,35.738280933473305,2.78299
136.7754597152358,35.738280935992805,3.6658
136.7773196897917,35.738280930683864,3.5752
136.77917965961603,35.73828088596281,4.22138
136.7810397417557,35.73828091583683,3.34304
136.78289976409252,35.73828091205759,4.34826
136.7838297826572,35.73828092861427,3.27034
136.78475977071324,35.73828091394721,4.54793
136.7856897437934,35.73828089694061,4.18969
136.78661980126196,35.738280915656865,3.90835
136.7903398168231,35.73828090377925,5.44452
