GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.75763039871416,35.732231672645476,shrub,0.65,2.2,9.5,1.4
136.75856041587363,35.732231728434314,shrub,0.87,0.5,10.0,1.5
136.7594903572823,35.73223172438512,tree,4.52,2.5,1.1,NA
136.76042028984068,35.732231705128974,shrub,0.73,4.7,10.4,1.6
136.76135019018892,35.7322317019796,tree,5.94,7.0,2.6,NA
136.76228019142607,35.732231735992805,shrub,0.83,2.8,10.2,1.5
136.76321014762013,35.73223173662267,tree,6.21,5.4,2.5,NA
136.7641400734651,35.73223171880624,tree,4.9,7.7,2.3,NA
136.76507000486652,35.732231735092974,shrub,1.19,0.5,2.4,2.3
136.76599994003038,35.732231721865624,shrub,0.69,3.4,10.1,1.6
136.7669298189857,35.73223169685063,tree,3.76,1.9,2.1,NA
136.76785980391128,35.73223171646671,tree,5.44,2.3,2.3,NA
136.7687897413735,35.732231703869225,shrub,0.55,0.5,10.7,1.6
136.7697197178064,35.732231737162564,shrub,0.54,4.4,2.8,1.8
136.77064958946383,35.73223168560288,shrub,1.81,0.5,1.0,2.2
136.77157952226347,35.73223167615477,tree,2.93,0.5,1.5,NA
136.77250949086587,35.732231703599275,shrub,1.74,5.4,1.9,2.3
136.7734394888425,35.732231730233956,shrub,0.83,2.9,10.7,1.6
136.77436933284937,35.73223167462507,tree,3.82,8.0,1.8,NA
136.7752993251477,35.73223170413917,tree,3.91,5.9,2.9,NA
136.77622929748338,35.73223171835633,shrub,0.8,0.5,3.3,1.8
136.77715924849167,35.73223173581284,shrub,1.31,4.8,1.8,2.4
136.77808912484764,35.73223170206958,shrub,1.34,0.5,2.3,2.1
136.77901914122248,35.73223173284343,shrub,0.4,4.6,10.7,1.6
136.77994897954014,35.7322316714757,shrub,1.3,7.6,2.2,2.3
136.7808789384331,35.73223167741452,shrub,0.72,1.1,10.3,1.4
136.781808864597,35.73223167705459,tree,4.68,12.2,2.7,NA
136.7827388303245,35.732231684073184,shrub,0.66,3.8,3.3,1.8
136.78366879233488,35.73223171682663,tree,4.3,7.7,3.4,NA
136.7845987254958,35.732231710617874,shrub,0.7,5.6,3.3,1.8
136.78552861006227,35.732231671025794,shrub,0.46,0.5,10.8,1.6
136.78645858287632,35.732231682363526,tree,5.48,2.5,3.2,NA
136.78738853719642,35.73223168641272,shrub,1.3,4.5,2.1,2.2
136.78831847564413,35.73223169127174,tree,4.17,0.5,1.0,NA
136.7892484448042,35.73223172438512,shrub,1.75,2.4,1.2,2.3
136.79017842333974,35.73223173860228,tree,4.68,5.2,0.3,NA
136.7911083513563,35.73223172933413,shrub,0.61,4.5,10.8,1.5
136.79203818405202,35.73223167642471,tree,3.59,5.3,1.4,NA
