GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.757630468954,35.7322317179964,shrub,1.86,4.2,1.6,2.3
136.758560415368,35.732231722855424,tree,4.25,5.6,2.3,NA
136.75949032581457,35.73223169910018,shrub,0.69,1.3,9.7,1.6
136.7604202684651,35.73223169442112,shrub,0.67,0.7,9.6,1.5
136.7613502673381,35.732231727444514,shrub,0.67,6.5,10.0,1.4
136.7622802052997,35.7322317269946,shrub,1.91,2.1,1.7,2.3
136.763210097699,35.73223170503899,shrub,0.87,5.7,9.7,1.5
136.76414005971668,35.73223170989802,shrub,0.82,3.7,2.4,1.6
136.76506993863055,35.73223168434313,shrub,1.02,0.5,2.9,2.3
136.7659999209246,35.73223170332933,shrub,0.61,2.4,3.3,1.7
136.76692988515768,35.7322317324835,shrub,0.85,0.5,10.7,1.5
136.76785976152428,35.732231687402525,tree,4.75,7.6,3.1,NA
136.76878968716522,35.73223167030594,shrub,1.76,0.5,0.7,2.3
136.76971963356237,35.7322316839832,shrub,0.8,0.5,10.8,1.5
136.77064959422933,35.7322316890222,shrub,0.65,0.5,10.3,1.3
136.77157959123832,35.73223173410318,shrub,0.71,1.4,10.6,1.5
136.77250949307913,35.732231703599275,shrub,1.69,1.1,1.3,2.3
136.77343947292204,35.73223173185363,shrub,0.37,5.8,10.6,1.7
136.77436938928363,35.732231715926815,shrub,1.7,0.5,1.5,2.2
136.77529928467916,35.73223169127174,shrub,0.95,0.5,1.8,2.4
136.77622932937481,35.73223173905219,shrub,0.83,3.4,9.6,1.6
136.77715917362855,35.732231677144576,shrub,0.62,1.0,9.7,1.5
136.7780891670785,35.73223170674865,tree,4.6,1.2,2.1,NA
136.77901911670435,35.732231716376724,shrub,0.8,2.4,10.6,1.5
136.77994899973325,35.732231684973,shrub,0.56,0.5,9.6,1.7
136.78087900398037,35.73223173626275,shrub,0.83,1.5,9.4,1.8
136.78180894478666,35.732231738242355,tree,4.19,6.5,2.5,NA
136.78273880674755,35.73223168542291,tree,7.02,4.8,2.1,NA
136.78366874743517,35.732231678764244,shrub,0.63,6.4,10.2,1.4
136.78459876679005,35.73223173266347,shrub,1.8,1.4,1.9,2.3
136.7855286295561,35.73223167219556,shrub,0.61,0.5,2.7,1.5
136.78645857566215,35.732231676874626,shrub,0.67,0.9,3.0,1.7
136.78738850320363,35.7322316804739,shrub,0.7,6.2,10.1,1.5
136.78831841854148,35.73223167561488,shrub,0.75,0.9,9.9,1.5
136.7892484560805,35.73223172708458,tree,5.12,9.2,3.2,NA
136.7901783369854,35.73223168929214,tree,7.67,4.8,3.4,NA
136.79110833382433,35.73223170881823,shrub,1.84,5.4,1.0,2.2
136.79203829449278,35.732231735182964,shrub,1.67,2.8,1.7,2.3
136.79296813948645,35.73223167867427,shrub,0.75,2.4,3.1,1.7
136.79389818677666,35.73223173311338,shrub,0.71,4.9,9.6,1.5
136.7948280845842,35.73223171250749,shrub,0.63,3.2,10.2,1.5
136.79575805369075,35.732231721685665,shrub,0.74,3.8,3.5,1.6
136.75892898307598,35.732987881133774,shrub,0.67,4.5,10.1,1.3
136.7598588288415,35.732987844151175,tree,4.18,2.1,1.6,NA
136.76078883173705,35.732987863677266,shrub,0.5,1.8,3.1,1.9
136.7617187978603,35.732987875644874,shrub,1.09,4.9,1.9,2.3
136.762648752823,35.7329878840132,shrub,1.84,0.5,0.9,2.3
136.76357871266217,35.73298787105579,shrub,0.77,0.5,9.8,1.5
136.76450865898593,35.732987885992806,shrub,1.26,3.3,1.2,2.3
136.76543857327485,35.732987848380326,tree,4.92,2.2,0.7,NA
136.76636850806796,35.73298784829034,shrub,0.67,5.9,10.6,1.7
