GPS_lon,GPS_lat,pH
136.76135026726354,35.73223173410318,2.35519
136.76228010540666,35.73223167030594,3.71921
136.76321004865352,35.7322316804739,3.5376
136.7659999521718,35.73223173383323,2.57599
136.7669298625068,35.732231704859025,2.60757
136.76785978823733,35.73223170746851,2.7181
136.7697196847323,35.73223171403719,2.75497
136.77064960346425,35.73223170773845,1.44837
136.77157953226413,35.73223168191362,1.76729
136.77343941477696,35.73223170224955,3.26657
136.7743693811732,35.732231713137374,3.68485
136.7752992813187,35.73223168029394,2.38064
136.7771591870786,35.732231688842226,2.80427
136.7780891757955,35.73223171259748,2.27795
136.7808789570581,35.73223169019196,3.43041
136.78273888042628,35.73223173734253,2.98175
136.7855286095013,35.73223168326335,4.38822
136.78738860543257,35.73223172807438,4.34081
136.7892485013346,35.73223173932214,3.2789
136.79203827228895,35.732231704409116,5.1113
136.75892893423352,35.732987860617875,3.73077
136.75985888811817,35.73298786745651,3.01883
136.76078877236392,35.7329878224655,2.12781
136.76171872846155,35.732987829304136,2.77044
136.76450865126802,35.73298786970606,3.89492
136.76729847925148,35.73298786223755,1.77936
136.77008836820244,35.73298789175165,3.30324
136.77101828702013,35.732987880683865,2.47347
136.77194818038453,35.73298784442112,2.02446
136.7728781463521,35.73298784676065,2.60502
136.77380814721442,35.732987871415716,2.62505
136.77473809013358,35.73298787573486,2.53924
136.7775278640557,35.732987830024,3.6035
136.7784578170182,35.73298783542292,2.90236
136.780317792558,35.7329878705159,4.18377
136.78124770412737,35.73298786160768,3.4401
136.78310759901015,35.73298785134973,3.99153
136.78403762281582,35.732987889232156,3.49171
136.78496754188347,35.732987881403716,4.27476
136.7858975119825,35.732987880413916,3.76933
136.7877573362449,35.73298784766047,3.28987
136.7886872856985,35.73298784019196,4.28873
136.78961718975413,35.732987822915426,4.76082
136.79054725985992,35.73298787789443,3.9343
136.7914772069919,35.73298789130174,4.73277
136.79240710082684,35.732987862147574,3.40162
136.79519697672265,35.73298787690462,3.685
136.79612693306254,35.73298788491302,5.41047
136.79705683750754,35.73298785323936,5.11122
136.7602274851985,35.733744036892624,2.77838
136.76115743944632,35.73374404157169,2.85532
136.76208733126188,35.733744005578885,2.88668
136.76301738529466,35.733744037882424,3.32566
136.765807124313,35.73374398245351,3.73829
136.76766711340917,35.73374402366527,2.50641
136.77045703065087,35.73374403644271,2.75677
136.77138690093085,35.73374399442112,3.12713
136.77231696308274,35.733744038602275,3.14754
136.77417685953003,35.73374403482304,3.55774
136.77696664651538,35.733743986772645,2.6769
136.7825465100407,35.73374403806238,4.3917
136.78347637630975,35.73374400620875,3.18777
136.7844062870829,35.73374398074385,3.38392
136.78533624842507,35.7337439775045,4.09515
136.78812620998278,35.73374402123575,4.55387
